ensembl_gene_id,entrezgene_id,hgnc_symbol,gene_biotype,rate,half_life,rate.min,rate.max
ENSG00000070367,10640,EXOC5,protein_coding,0.229449180342173,3.0209180940471,0.170006997026969,0.316380846899287
ENSG00000070371,8218,CLTCL1,protein_coding,0.223919917868435,3.09551373168691,0.16562279686013,0.310853695147301
ENSG00000070404,10272,FSTL3,protein_coding,0.186884528383782,3.70895967983242,0.139780639454027,0.255163646320432
ENSG00000070413,9993,DGCR2,protein_coding,0.249112353763413,2.78246811163063,0.180106442613075,0.354794849180324
ENSG00000070423,55658,RNF126,protein_coding,0.206227867590984,3.36107427505713,0.153508525768144,0.283192454064091
ENSG00000070444,4335,MNT,protein_coding,0.333300651685358,2.07964544040042,0.237083690535815,0.490795343793001
ENSG00000070476,79364,ZXDC,protein_coding,0.328368777358086,2.11088029177655,0.237642809890653,0.470829704999628
ENSG00000070495,23210,JMJD6,protein_coding,0.436851396950329,1.58668871245193,0.304938604235308,0.666780228417735
ENSG00000070501,5423,POLB,protein_coding,0.165773403194073,4.18129306152006,0.122895653804414,0.227710106693026
ENSG00000070540,55062,WIPI1,protein_coding,0.208159989812175,3.32987708726052,0.156318985314465,0.2826434140198
ENSG00000070601,22844,FRMPD1,protein_coding,0.379694093676024,1.82554111877067,0.266285819668348,0.571301394238032
ENSG00000070610,57704,GBA2,protein_coding,0.227918756999465,3.04120288161089,0.168526346638379,0.31579178325776
ENSG00000070614,3340,NDST1,protein_coding,0.255097211818808,2.71718838327515,0.188565829459514,0.354360251055972
ENSG00000070718,10947,AP3M2,protein_coding,0.273144933642409,2.53765344030648,0.199503024124251,0.387630443587082
ENSG00000070756,26986,PABPC1,protein_coding,0.0639680637076352,10.8358318258305,0.0485986898823493,0.0844956081247712
ENSG00000070761,29105,CFAP20,protein_coding,0.345686839672738,2.00513036948745,0.253337843327465,0.488875569811435
ENSG00000070770,1459,CSNK2A2,protein_coding,0.354087366449578,1.95755976133831,0.25705203630555,0.509371742688536
ENSG00000070778,11099,PTPN21,protein_coding,0.29543914106822,2.34615893497975,0.217742510978227,0.413707233440447
ENSG00000070785,8891,EIF2B3,protein_coding,0.0912909161049961,7.59272893879976,0.069389022185953,0.120831203927534
ENSG00000070808,815,CAMK2A,protein_coding,0.256595723534409,2.70132008052347,0.16768706819485,0.412321488769184
ENSG00000070814,6949,TCOF1,protein_coding,0.133998112683933,5.17281300964961,0.099657570453203,0.183107882282357
ENSG00000070831,998,CDC42,protein_coding,0.116421757565001,5.9537598045017,0.087380070135655,0.156247837029859
ENSG00000070882,26031,OSBPL3,protein_coding,0.209864333407146,3.30283459464839,0.155731020389633,0.288673669100588
ENSG00000070950,56852,RAD18,protein_coding,0.361077225288332,1.91966463685558,0.265392717211602,0.50990472676051
ENSG00000070961,490,ATP2B1,protein_coding,0.327569957271916,2.11602793593359,0.240911991054025,0.458081501386178
ENSG00000071051,8440,NCK2,protein_coding,0.188749328306912,3.67231601181048,0.141036324549295,0.257813521239172
ENSG00000071054,9448,MAP4K4,protein_coding,0.140790579745709,4.92324970755774,0.10646614282209,0.18841128507631
ENSG00000071073,11320,MGAT4A,protein_coding,0.382043993315973,1.81431246842473,0.274757718575357,0.555927261658907
ENSG00000071082,6160,RPL31,protein_coding,0.022597780727955,30.6732412755238,0.0167827111784634,0.0302267791116611
ENSG00000071127,9948,WDR1,protein_coding,0.117301833538408,5.90909075886688,0.0891854456688938,0.15571749253106
ENSG00000071189,23161,SNX13,protein_coding,0.315761069784764,2.1951635172519,0.229461245146949,0.448522227200285
ENSG00000071205,79658,ARHGAP10,protein_coding,0.188542291585646,3.67634855146056,0.141028200079431,0.256275842778538
ENSG00000071242,6196,RPS6KA2,protein_coding,0.0778650505211369,8.9019036900488,0.0584798847985919,0.1040446941742
ENSG00000071243,54556,ING3,protein_coding,0.666791998391059,1.03952534258431,0.454480706282299,1.09999563349526
ENSG00000071246,22846,VASH1,protein_coding,0.151919020345995,4.56260959938594,0.114113964121957,0.205243724108917
ENSG00000071282,29995,LMCD1,protein_coding,0.305643116334953,2.26783180616549,0.223491619572697,0.43403593495889
ENSG00000071462,114049,BUD23,protein_coding,0.118899413005399,5.82969388190732,0.0898833617799605,0.158671643013262
ENSG00000071537,6400,SEL1L,protein_coding,0.245703429507445,2.82107246915307,0.179418738314777,0.344965098620738
ENSG00000071539,9319,TRIP13,protein_coding,0.118629709486075,5.84294763565367,0.0902789307224356,0.157000862724753
ENSG00000071553,537,ATP6AP1,protein_coding,0.102672336503601,6.75106074493232,0.0777089966106404,0.136652290355709
ENSG00000071564,6929,TCF3,protein_coding,0.147393746255687,4.70269056977171,0.111427131258072,0.197723496402344
ENSG00000071575,28951,TRIB2,protein_coding,0.563947055695752,1.22909974182736,0.395963365597758,0.868445363781339
ENSG00000071626,26528,DAZAP1,protein_coding,0.148638865895878,4.66329702115391,0.112388357017265,0.199632023616736
ENSG00000071655,53615,MBD3,protein_coding,0.160838064447114,4.30959663026697,0.121374782951197,0.216727072768301
ENSG00000071794,6596,HLTF,protein_coding,0.134612370804761,5.14920862336843,0.101016250400754,0.180978717247072
ENSG00000071859,9130,FAM50A,protein_coding,0.0396160529482624,17.49662394346,0.0302505414554202,0.0520123688748614
ENSG00000071889,60343,FAM3A,protein_coding,0.0978823823955686,7.08142940124561,0.0745197829450065,0.129636379078094
ENSG00000071894,29894,CPSF1,protein_coding,0.039752747165255,17.436459867251,0.0303484306179967,0.0522238499623305
ENSG00000071967,79901,CYBRD1,protein_coding,0.469298779115097,1.47698483654045,0.319911548795452,0.747408670910326
ENSG00000071994,5134,PDCD2,protein_coding,0.225775087770847,3.07007822432324,0.16696171767354,0.314469068955401
ENSG00000072042,51109,RDH11,protein_coding,0.320769106340957,2.16089132917674,0.236219131069142,0.450927407322125
ENSG00000072062,5566,PRKACA,protein_coding,0.0720728528788204,9.61731293924729,0.0550139392584672,0.0948103717600589
ENSG00000072071,22859,ADGRL1,protein_coding,0.117861169292431,5.88104788643444,0.089399322801085,0.157045236445675
ENSG00000072110,87,ACTN1,protein_coding,0.105297464659829,6.58275280225607,0.080321614178276,0.139011575404528
ENSG00000072121,23503,ZFYVE26,protein_coding,0.285180596050077,2.43055519961895,0.208052417719674,0.404858116218369
ENSG00000072133,27330,RPS6KA6,protein_coding,0.14935959267768,4.64079452905155,0.110377863987465,0.204128813233224
ENSG00000072134,22905,EPN2,protein_coding,0.273696825981019,2.5325364226475,0.194880591299713,0.395585541320613
ENSG00000072135,26469,PTPN18,protein_coding,0.112966283718603,6.13587663277089,0.0853544801994995,0.150981214280852
ENSG00000072163,55679,LIMS2,protein_coding,0.14689518114549,4.71865159329785,0.0931275833947698,0.226390656916346
ENSG00000072182,55515,ASIC4,protein_coding,0.133400449100171,5.19598835862581,0.096688084851407,0.187913955164369
ENSG00000072195,10290,SPEG,protein_coding,0.151267900069579,4.58224897840929,0.112366856208425,0.207254959084803
ENSG00000072201,84708,LNX1,protein_coding,0.278558808947371,2.48833337268793,0.195552969944046,0.414908001360902
ENSG00000072210,224,ALDH3A2,protein_coding,0.230968480138474,3.00104663694535,0.172555007787063,0.316394135768441
ENSG00000072274,7037,TFRC,protein_coding,0.156787406843281,4.42093656956002,0.117988053360816,0.210872976218048
ENSG00000072310,6720,SREBF1,protein_coding,0.224991943875201,3.08076444259009,0.167168354457025,0.310086095164335
ENSG00000072364,27125,AFF4,protein_coding,0.426418236900078,1.62551016954364,0.308961221672698,0.613627323307764
ENSG00000072401,7321,UBE2D1,protein_coding,0.233594438964831,2.96731028200677,0.171902981743393,0.32527352452455
ENSG00000072415,64398,MPP5,protein_coding,0.503569537589809,1.37646765504819,0.358279333002448,0.752083005301111
ENSG00000072422,9886,RHOBTB1,protein_coding,0.43192020682886,1.60480377995973,0.311058744458189,0.628844683319151
ENSG00000072501,8243,SMC1A,protein_coding,0.0631142130234811,10.982426102692,0.0482887801297172,0.0827872040659324
ENSG00000072506,3028,HSD17B10,protein_coding,0.0530314049051418,13.0705038231552,0.04058948900491,0.0695243973231952
ENSG00000072518,2011,MARK2,protein_coding,0.315156633656421,2.19937360200263,0.228704836054575,0.450907278313556
ENSG00000072571,3161,HMMR,protein_coding,0.301070761631003,2.30227331543233,0.204540503993091,0.45420905816304
ENSG00000072609,55743,CHFR,protein_coding,0.18392403356393,3.76866017522945,0.129801810285152,0.264473548047017
ENSG00000072657,29953,TRHDE,protein_coding,0.233675959803735,2.96627509796952,0.170085813035564,0.328004531490152
ENSG00000072682,8974,P4HA2,protein_coding,0.133624265320917,5.18728525013968,0.0997808660704396,0.181766455889552
ENSG00000072736,4775,NFATC3,protein_coding,0.418705945283839,1.65545101130595,0.301810049482638,0.609959520113195
ENSG00000072756,51095,TRNT1,protein_coding,0.299871190281987,2.31148307347611,0.21683604828345,0.43113280218237
ENSG00000072778,37,ACADVL,protein_coding,0.0286606740619986,24.1846084659605,0.0211091145829073,0.0386683285147152
ENSG00000072786,6793,STK10,protein_coding,0.360247036941236,1.92408849895138,0.255617885054155,0.533192121839478
ENSG00000072803,23291,FBXW11,protein_coding,0.318261883866673,2.17791452793109,0.234177865927777,0.447769977285778
ENSG00000072818,9744,ACAP1,protein_coding,0.0283147633487222,24.4800626451722,0.0197832528768861,0.086604328219005
ENSG00000072832,1400,CRMP1,protein_coding,0.090520353932839,7.65736268634369,0.0649607640266893,0.125432656438484
ENSG00000072840,2121,EVC,protein_coding,0.178553399860301,3.88201614252241,0.128291010279118,0.252933228357899
ENSG00000072849,51009,DERL2,protein_coding,0.528467332637818,1.31161783851451,0.369466426440378,0.819344741561034
ENSG00000072864,54820,NDE1,protein_coding,0.313371869961851,2.21189981297404,0.230327947122564,0.441768742337233
ENSG00000072952,10335,IRAG1,protein_coding,0.238415100556958,2.9073124099132,0.173684341827364,0.336187607756604
ENSG00000072954,79041,TMEM38A,protein_coding,0.175611251801528,3.94705449365696,0.125618055137257,0.25109947018668
ENSG00000072958,8907,AP1M1,protein_coding,0.132226775812883,5.24210906829366,0.0996323656925472,0.177552237950817
ENSG00000073008,5817,PVR,protein_coding,0.198373911568901,3.49414484534775,0.148740355816308,0.27017300225572
ENSG00000073050,7515,XRCC1,protein_coding,0.103024395375856,6.72799076404368,0.0780398714265748,0.13742856911294
ENSG00000073060,949,SCARB1,protein_coding,0.0801629943773154,8.64672266728715,0.0606784516511686,0.10652055010168
ENSG00000073111,4171,MCM2,protein_coding,0.151685207152286,4.5696425747308,0.114884915868541,0.202590673467943
ENSG00000073150,56666,PANX2,protein_coding,0.111773674480597,6.20134556532154,0.0826161381718545,0.171208953762221
ENSG00000073169,83642,SELENOO,protein_coding,0.199283363779804,3.47819891943329,0.147033095702182,0.277050535099739
ENSG00000073350,3993,LLGL2,protein_coding,0.10437666848474,6.64082491444231,0.0766934292964187,0.142910302398774
ENSG00000073417,5151,PDE8A,protein_coding,0.255901694095464,2.70864631439824,0.187559734448043,0.359081938060484
ENSG00000073464,1183,CLCN4,protein_coding,0.327919033526758,2.11377538261556,0.238448601803323,0.469779967369956
ENSG00000073536,54475,NLE1,protein_coding,0.345157092693231,2.00820784284448,0.251403961743331,0.496153747375414
ENSG00000073578,6389,SDHA,protein_coding,0.149423965330893,4.63879524964418,0.110988578385562,0.203755831590121
ENSG00000073584,6605,SMARCE1,protein_coding,0.444784123782455,1.55839011218612,0.317027596532822,0.666102500628788
ENSG00000073605,55876,GSDMB,protein_coding,0.21091460762648,3.28638773938065,0.157180940120338,0.290259634841481
ENSG00000073614,5927,KDM5A,protein_coding,0.318449048768115,2.17663448278872,0.234328274930374,0.447814143471341
ENSG00000073670,4185,ADAM11,protein_coding,0.0932507273665503,7.4331557526122,0.0555435217087402,0.14890969791277
ENSG00000073711,5523,PPP2R3A,protein_coding,0.335063200026646,2.06870578596761,0.245833714925244,0.471479589674822
ENSG00000073712,10979,FERMT2,protein_coding,0.284714035028047,2.4345381515585,0.212663138253582,0.390512681224762
ENSG00000073734,8647,ABCB11,protein_coding,0.258928829456435,2.67697954690892,0.182851070010001,0.382172106034273
ENSG00000073737,10170,DHRS9,protein_coding,0.350710134063507,1.97641046903546,0.250979307489816,0.513830272763701
ENSG00000073792,10644,IGF2BP2,protein_coding,0.187400698404388,3.69874384920497,0.14041340456974,0.254839245850679
ENSG00000073803,9175,MAP3K13,protein_coding,0.226489704233458,3.06039156572642,0.166530070649748,0.317177401231689
ENSG00000073849,6480,ST6GAL1,protein_coding,0.366133192451509,1.89315581009975,0.26515728806223,0.52816274612487
ENSG00000073905,NA,VDAC1P1,processed_pseudogene,0.205617421561113,3.37105277995099,0.139523493392404,0.315054395410655
ENSG00000073910,10129,FRY,protein_coding,0.278202295093417,2.49152215055305,0.204699623856696,0.386468047427951
ENSG00000073921,8301,PICALM,protein_coding,0.224098602313458,3.09304553176287,0.168328589552668,0.303440521062092
ENSG00000073969,4905,NSF,protein_coding,0.257376282833309,2.69312763759537,0.190662496887843,0.356825902684569
ENSG00000074047,2736,GLI2,protein_coding,0.378459800483733,1.83149486332232,0.266833955789426,0.568446244419163
ENSG00000074054,23332,CLASP1,protein_coding,0.238232797343598,2.90953717661399,0.176403748254762,0.33024004018041
ENSG00000074071,65993,MRPS34,protein_coding,0.0890747260729795,7.78163695942264,0.0678756886174706,0.11783701640227
ENSG00000074181,4854,NOTCH3,protein_coding,0.285852782377062,2.42483971922872,0.208909570449331,0.404124501343789
ENSG00000074201,1207,CLNS1A,protein_coding,0.109784707589471,6.31369519288513,0.0830922392354697,0.14615484736491
ENSG00000074219,8463,TEAD2,protein_coding,0.120137258327084,5.76962709331017,0.091140839333515,0.15996590340298
ENSG00000074266,8726,EED,protein_coding,0.388619089661949,1.78361588249023,0.282689348960179,0.552308584913034
ENSG00000074319,7251,TSG101,protein_coding,0.15857979047834,4.37096794282004,0.119438718641997,0.213592755427304
ENSG00000074356,55421,NCBP3,protein_coding,0.393708026238949,1.76056146780015,0.28494837124608,0.568636492926509
ENSG00000074370,489,ATP2A3,protein_coding,0.158310929955151,4.37839118724342,0.113313402453784,0.22411425978637
ENSG00000074416,11343,MGLL,protein_coding,0.149068586587177,4.64985411366051,0.10291902783868,0.219470308952333
ENSG00000074527,59277,NTN4,protein_coding,0.15799054607393,4.38726998408875,0.117752190743887,0.214956466513529
ENSG00000074582,617,BCS1L,protein_coding,0.145611511939077,4.76024986849908,0.108494406211316,0.198296674396332
ENSG00000074590,9891,NUAK1,protein_coding,0.988052481063695,0.701528708084142,0.641359507784422,1.84924382540909
ENSG00000074603,54878,DPP8,protein_coding,0.271292734462773,2.55497878309402,0.200923425317084,0.37663171040115
ENSG00000074621,9187,SLC24A1,protein_coding,0.27501420459319,2.52040501538919,0.197845921138483,0.395152902634888
ENSG00000074657,55205,ZNF532,protein_coding,0.203984117665283,3.39804485022372,0.152277684764593,0.279674262608974
ENSG00000074660,8578,SCARF1,protein_coding,0.296161127992754,2.34043942653035,0.212699392286635,0.430322221559387
ENSG00000074695,3998,LMAN1,protein_coding,0.269074345608001,2.57604335706442,0.198922448457976,0.374009835276372
ENSG00000074696,51495,HACD3,protein_coding,0.246062644453203,2.81695412198892,0.182559571890599,0.339981324682423
ENSG00000074755,23140,ZZEF1,protein_coding,0.239580380803734,2.89317171228547,0.173705770632837,0.338596930758736
ENSG00000074800,2023,ENO1,protein_coding,0.0640224292634126,10.8266304252229,0.0486673663938886,0.0845264688131331
ENSG00000074842,56005,MYDGF,protein_coding,0.18002335615275,3.85031806635028,0.134731388284823,0.245000874663426
ENSG00000074855,57719,ANO8,protein_coding,0.114723881351627,6.04187351747157,0.0834200731106007,0.159244517689359
ENSG00000074935,51175,TUBE1,protein_coding,0.430494512717053,1.61011850345122,0.308630419647083,0.628480279990276
ENSG00000074964,55160,ARHGEF10L,protein_coding,0.301956708445045,2.29551840106276,0.214105801792907,0.442409185091072
ENSG00000074966,7294,TXK,protein_coding,0.259274969790107,2.67340569404395,0.179378192314895,0.390496316286387
ENSG00000075043,3785,KCNQ2,protein_coding,0.067323099794968,10.2958298514317,0.0488229174326889,0.099899519766155
ENSG00000075089,64431,ACTR6,protein_coding,0.215780493956507,3.21227914465549,0.160338025258141,0.296309751587042
ENSG00000075131,54962,TIPIN,protein_coding,0.269078952261956,2.57599925498873,0.199545929925613,0.373162074106503
ENSG00000075142,6717,SRI,protein_coding,0.143589307788499,4.82728965850942,0.108457369746512,0.192064078580229
ENSG00000075151,8672,EIF4G3,protein_coding,0.156395332511619,4.43201960971854,0.113688149754396,0.217519009642705
ENSG00000075188,79023,NUP37,protein_coding,0.275900427344766,2.51230919513505,0.204841145413125,0.382037706674046
ENSG00000075213,10371,SEMA3A,protein_coding,0.37271445982926,1.85972709746082,0.266379799149483,0.543076204888875
ENSG00000075218,51512,GTSE1,protein_coding,0.306132246383334,2.26420832417633,0.214769428661484,0.452823364997262
ENSG00000075223,10512,SEMA3C,protein_coding,0.227518595078998,3.04655177885251,0.154757462776538,0.337357465676842
ENSG00000075234,55020,TTC38,protein_coding,0.214259472730686,3.23508301278795,0.151788968584404,0.311390067586797
ENSG00000075239,38,ACAT1,protein_coding,0.0390208705319792,17.7634986382962,0.0295277165158648,0.0516178611763917
ENSG00000075240,23151,GRAMD4,protein_coding,0.282254997575232,2.45574812320265,0.203308621732159,0.40549789710136
ENSG00000075275,9620,CELSR1,protein_coding,0.151976805334987,4.56087479291405,0.111893786728531,0.208884185653135
ENSG00000075292,27332,ZNF638,protein_coding,0.285971209009791,2.42383554260602,0.207966830913982,0.405750185588032
ENSG00000075303,55972,SLC25A40,protein_coding,0.311706897594684,2.22371460467728,0.228229474850129,0.437816881021209
ENSG00000075336,29090,TIMM21,protein_coding,0.307039659140692,2.25751677323981,0.224254730213582,0.437143031142169
ENSG00000075340,119,ADD2,protein_coding,0.192644843740369,3.59805727006175,0.145086064552457,0.260875122226972
ENSG00000075391,9462,RASAL2,protein_coding,0.504888989776596,1.37287046181508,0.366259457097245,0.731683615290893
ENSG00000075399,9605,VPS9D1,protein_coding,0.105840851349871,6.54895696434501,0.0749141068772606,0.149468164121686
ENSG00000075407,7587,ZNF37A,protein_coding,0.297585293475029,2.32923869478149,0.218766084141355,0.418703398634451
ENSG00000075413,4140,MARK3,protein_coding,0.243856754987745,2.84243584146266,0.177309770114705,0.345180855345622
ENSG00000075415,5250,SLC25A3,protein_coding,0.0807392960108212,8.58500401671876,0.0612117178624959,0.107019820889759
ENSG00000075420,64778,FNDC3B,protein_coding,0.399269029591123,1.73604043686978,0.28733530044314,0.579060970490066
ENSG00000075426,2355,FOSL2,protein_coding,0.966845030262706,0.716916526293368,0.612805222717609,1.90719277520668
ENSG00000075539,285527,FRYL,protein_coding,0.393926273227897,1.75958606385957,0.28646935189265,0.560696012143065
ENSG00000075568,23505,TMEM131,protein_coding,0.25546650772089,2.71326048468649,0.188390870646933,0.353886668835287
ENSG00000075618,6624,FSCN1,protein_coding,0.183156138550877,3.78446054849209,0.137296797672132,0.248770663343664
ENSG00000075624,60,ACTB,protein_coding,0.394553401633657,1.75678926525524,0.269476986557865,0.623153421947121
ENSG00000075643,55034,MOCOS,protein_coding,0.225741404305951,3.07053631871852,0.160027896400137,0.328612907766457
ENSG00000075651,5337,PLD1,protein_coding,0.327355854382571,2.11741189680965,0.236275494565132,0.469111478857607
ENSG00000075702,284403,WDR62,protein_coding,0.222073363288452,3.121253131379,0.164298555968289,0.307059211626736
ENSG00000075711,1739,DLG1,protein_coding,0.227903240024103,3.04140994435462,0.169811115186291,0.312335068447064
ENSG00000075785,7879,RAB7A,protein_coding,0.149212178178535,4.64537941219907,0.112720230154583,0.200127328413352
ENSG00000075790,55973,BCAP29,protein_coding,0.66343100975732,1.04479165183053,0.424467589567949,1.22477541681669
ENSG00000075826,25956,SEC31B,protein_coding,0.176947229651899,3.91725364631899,0.132815740153233,0.240680635407955
ENSG00000075856,9733,SART3,protein_coding,0.373668784357069,1.85497748160197,0.266616435411488,0.545822418471456
ENSG00000075914,23016,EXOSC7,protein_coding,0.215225812269385,3.2205578561942,0.159526918282501,0.297771343432575
ENSG00000075945,22920,KIFAP3,protein_coding,0.0801633564599869,8.64668361168143,0.0609565782895439,0.105853173662596
ENSG00000075975,23609,MKRN2,protein_coding,0.444735554284941,1.55856030371668,0.308302043449192,0.680246714519055
ENSG00000076003,4175,MCM6,protein_coding,0.166544097786162,4.16194383213703,0.126321990271768,0.222158623053829
ENSG00000076043,25996,REXO2,protein_coding,0.0984168540435038,7.04297233737576,0.0744304074228441,0.13082544865263
ENSG00000076053,10179,RBM7,protein_coding,0.630874557651932,1.09870840748403,0.440705092032142,0.982045388240465
ENSG00000076067,5939,RBMS2,protein_coding,0.15457508251247,4.48421032221689,0.114315531416732,0.212346188253185
ENSG00000076108,11176,BAZ2A,protein_coding,0.333499455794027,2.07840573205625,0.243585956031287,0.473120885602428
ENSG00000076201,25930,PTPN23,protein_coding,0.212725169348593,3.2584164002901,0.152733964616754,0.30352379963925
ENSG00000076242,4292,MLH1,protein_coding,0.0808934811882,8.56864076534582,0.0614481952855936,0.106992875241108
ENSG00000076248,7374,UNG,protein_coding,0.323853806141328,2.14030889066488,0.239184460616406,0.452830759245106
ENSG00000076258,2329,FMO4,protein_coding,0.121999440324156,5.68156033108212,0.0919255523414119,0.163331718434805
ENSG00000076321,27252,KLHL20,protein_coding,0.488697512682062,1.41835626859614,0.347965918712007,0.727328538307529
ENSG00000076344,8786,RGS11,protein_coding,0.0346448094959057,20.0072446824065,0.0237323509644618,0.084131502920166
ENSG00000076351,113235,SLC46A1,protein_coding,0.435079843466111,1.59314937469388,0.310942608987914,0.645543495334763
ENSG00000076356,5362,PLXNA2,protein_coding,0.385100221363658,1.7999137422084,0.277382016501219,0.560229113745868
ENSG00000076382,10615,SPAG5,protein_coding,0.187034045439918,3.70599469700617,0.140693305275659,0.252940990382039
ENSG00000076513,88455,ANKRD13A,protein_coding,0.143533223519906,4.82917587692731,0.108349345164164,0.192255775432067
ENSG00000076554,7163,TPD52,protein_coding,0.168914168605521,4.10354670826169,0.126409796720701,0.228780671100386
ENSG00000076555,32,ACACB,protein_coding,0.264955405417284,2.61608997736164,0.191857283361744,0.377729154191715
ENSG00000076604,9618,TRAF4,protein_coding,0.454760035866876,1.52420425255409,0.324969019763477,0.674337896144417
ENSG00000076641,55824,PAG1,protein_coding,0.679143719625759,1.02061928945158,0.457302904205777,1.12420736971043
ENSG00000076650,55094,GPATCH1,protein_coding,0.439834122255454,1.57592861828344,0.313617682199456,0.65321683076479
ENSG00000076662,3385,ICAM3,protein_coding,0.185248577876008,3.74171390953342,0.123442060690289,0.285512037631298
ENSG00000076685,22978,NT5C2,protein_coding,0.219712347472278,3.15479393185857,0.164302982162804,0.300413249165866
ENSG00000076706,4162,MCAM,protein_coding,0.159143547196798,4.35548404424337,0.119486727668765,0.215090216242435
ENSG00000076716,2239,GPC4,protein_coding,0.146805737788819,4.72152649480938,0.10997258138368,0.19808158735477
ENSG00000076826,57662,CAMSAP3,protein_coding,0.18606756872062,3.7252444653625,0.133875753288207,0.266912271850909
ENSG00000076864,5909,RAP1GAP,protein_coding,0.0803104705015605,8.63084447433883,0.0608062025129983,0.106873967815424
ENSG00000076924,56949,XAB2,protein_coding,0.170504331093439,4.06527609072926,0.127423654567654,0.232916691014109
ENSG00000076928,9138,ARHGEF1,protein_coding,0.101959418640705,6.79826532752728,0.0768763421466818,0.136490304457174
ENSG00000076944,6813,STXBP2,protein_coding,0.107692602819988,6.43634903799814,0.0717473995950296,0.167551899000222
ENSG00000076984,5609,MAP2K7,protein_coding,0.265978343517736,2.60602863899604,0.195088716869313,0.374294518667954
ENSG00000077009,27231,NMRK2,protein_coding,0.0443673250628921,15.6229202363989,0.0333175561225508,0.074469040462443
ENSG00000077044,8527,DGKD,protein_coding,0.259558485722764,2.67048553095775,0.187636386693274,0.369712476591312
ENSG00000077063,83992,CTTNBP2,protein_coding,0.402391419096448,1.72256948748156,0.292877018623465,0.577428824027125
ENSG00000077092,5915,RARB,protein_coding,0.732861936090478,0.945808680223733,0.503743547333236,1.1941332562499
ENSG00000077097,7155,TOP2B,protein_coding,0.148370303004313,4.67173798613728,0.111853439750796,0.199073305582396
ENSG00000077147,56889,TM9SF3,protein_coding,0.223809887593383,3.09703556001624,0.164941818646638,0.309661671000961
ENSG00000077150,4791,NFKB2,protein_coding,0.130485967802426,5.31204383301559,0.0982202967674075,0.176089344478175
ENSG00000077152,29089,UBE2T,protein_coding,0.23958176208139,2.89315503207824,0.179184943801769,0.328225782478583
ENSG00000077157,4660,PPP1R12B,protein_coding,0.156552448049812,4.42757164895562,0.116312558180817,0.213237550301828
ENSG00000077232,54431,DNAJC10,protein_coding,0.0764827940906045,9.06278580433157,0.057117414195519,0.102566415505172
ENSG00000077235,2975,GTF3C1,protein_coding,0.20579829488972,3.36809000740933,0.153559574544119,0.281748542653296
ENSG00000077238,3566,IL4R,protein_coding,0.2956155223266,2.34475908133859,0.215685649113179,0.419827766168687
ENSG00000077254,23032,USP33,protein_coding,0.182589241274474,3.79621042139052,0.136464606818311,0.247999512112126
ENSG00000077279,1641,DCX,protein_coding,0.109752198447454,6.31556534051389,0.0824176927084237,0.14723664789233
ENSG00000077312,6626,SNRPA,protein_coding,0.115376268163123,6.00771017814467,0.0879117195301051,0.152896789428015
ENSG00000077348,56915,EXOSC5,protein_coding,0.0743397857063511,9.32404060590031,0.0561820826653175,0.0988139842857636
ENSG00000077380,1781,DYNC1I2,protein_coding,0.0787827995099173,8.79820449224695,0.059503329001414,0.104746042362255
ENSG00000077454,4034,LRCH4,protein_coding,0.213253488980079,3.25034391641159,0.156930084572572,0.297074949612381
ENSG00000077458,143684,FAM76B,protein_coding,0.562677329536567,1.23187330317864,0.383014226857975,0.898489836961157
ENSG00000077463,51548,SIRT6,protein_coding,0.195938308948901,3.53757866074425,0.142629492206419,0.275955526473992
ENSG00000077514,10714,POLD3,protein_coding,0.445865676271964,1.55460986895333,0.319457350659952,0.655383045547531
ENSG00000077522,88,ACTN2,protein_coding,0.1105042403525,6.27258445783493,0.0804629210425137,0.151932251154775
ENSG00000077549,832,CAPZB,protein_coding,0.0966470992841153,7.17193982741569,0.0728730249817821,0.128941819001221
ENSG00000077585,7107,GPR137B,protein_coding,0.213621606563962,3.24474285026222,0.154798478853594,0.302557198963165
ENSG00000077616,10003,NAALAD2,protein_coding,0.147100892394104,4.71205285895143,0.10896779905602,0.201780469551376
ENSG00000077684,79960,JADE1,protein_coding,0.717036525977972,0.966683223863047,0.482238583514552,1.22175151069973
ENSG00000077713,203427,SLC25A43,protein_coding,0.223587527960467,3.10011558731712,0.160973516350863,0.318573679893109
ENSG00000077721,7319,UBE2A,protein_coding,0.128906728366909,5.37712181001936,0.0974247628990978,0.172243400837096
ENSG00000077782,2260,FGFR1,protein_coding,0.212541542952367,3.26123152646581,0.159133011082791,0.290014509954035
ENSG00000077942,2192,FBLN1,protein_coding,0.0370089333034574,18.7291855962569,0.0282213180205555,0.0485836858647006
ENSG00000077943,8516,ITGA8,protein_coding,0.0297241796134847,23.3193040000839,0.0146167435823946,0.170487637900817
ENSG00000078018,4133,MAP2,protein_coding,0.183043081432583,3.7867980321083,0.138814172077692,0.244822381397711
ENSG00000078043,9063,PIAS2,protein_coding,0.171598314320598,4.03935891389315,0.128957450155831,0.231889181975512
ENSG00000078053,273,AMPH,protein_coding,0.108598916139796,6.38263442397234,0.078497708763721,0.150575407889118
ENSG00000078061,369,ARAF,protein_coding,0.167454302611181,4.13932141337324,0.125872744283994,0.226532142626899
ENSG00000078070,56922,MCCC1,protein_coding,0.0595272590716143,11.6441978241608,0.0451517365407514,0.0787437911113688
ENSG00000078114,10529,NEBL,protein_coding,0.116605040277729,5.94440153623731,0.0882564500423104,0.155380946110745
